"","PRT_ID","AREA","INT_SQFT","DATE_SALE","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","DATE_BUILD","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","REG_FEE","COMMIS","SALES_PRICE"
"3075","P03808","Karapakkam",1014,"07-01-2011",195,1,1,3,"Partial","Yes","16-01-1976","Commercial","ELO","Paved","RL",414617,115707,9642250
"3076","P09031","Adyar",719,"07-05-2007",43,1,1,2,"Family","No","13-05-1981","House","ELO","Paved","A",171943,35270,4408790
"3077","P04504","Karapakkam",792,"18-08-2010",179,1,1,2,"Family","No","30-08-1963","House","AllPub","Paved","A",113759,65005,3250250
"3078","P05616","KK Nagar",2085,"25-01-2010",134,3,2,5,"Family","No","29-01-1993","House","AllPub","Gravel","RM",570279,279320,11638340
"3079","P03715","Chrompet",1048,"26-01-2011",6,1,1,3,"AdjLand","Yes","29-01-1997","Commercial","NoSewr ","No Access","RL",433340,157578,13131500
"3080","P08206","Adyar",1069,"22-03-2008",159,1,1,3,"Partial","No","27-03-1988","Others","NoSeWa","Gravel","A",224582,35091,7018200
"3081","P03183","Adyar",868,"09-05-2011",125,1,1,3,"Partial","No","16-05-1983","Commercial","ELO","Paved","I",385077,48135,9626920
"3082","P02102","Karapakkam",862,"10-12-2011",78,1,1,2,"Family","No","11-12-2005","Commercial","NoSewr ","Paved","C",300982,143651,6840500
"3083","P04753","Velachery",1658,"04-07-2010",143,2,1,4,"AdjLand","No","07-07-1997","Commercial","AllPub","Paved","I",495168,192565,13754660
"3084","P01046","Anna Nagar",1814,"29-01-2013",195,2,1,5,"Family","No","31-01-2005","House","NoSeWa","Gravel","RM",539186,256114,13479660
"3085","P01618","Karapakkam",1512,"08-03-2012",97,2,2,4,"AbNormal","Yes","12-03-1997","House","NoSeWa","Paved","RM",481263,86627,9625250
"3086","P07007","KK Nagar",2330,"27-03-2009",144,4,2,6,"Partial","No","29-03-2003","Commercial","NoSewr ","Paved","RM",700269,331706,18428120
"3087","P04944","Karapakkam",507,"29-05-2010",145,1,1,2,"Partial","Yes","07-06-1975","Others","NoSeWa","Paved","A",122498,43235,3602875
"3088","P00058","Chrompet",863,"08-01-2015",80,1,1,3,"Family","No","16-01-1982","Commercial","NoSeWa","Paved","RL",304243,146876,10491150
"3089","P01713","Karapakkam",1622,"21-02-2012",78,2,2,4,"AbNormal","Yes","03-03-1970","House","ELO","No Access","I",293727,69935,6993500
"3090","P08209","Chrompet",796,"22-03-2008",79,1,1,2,"AdjLand","No","28-03-1986","Others","ELO","Paved","RH",202222,36111,7222220
"3091","P02268","Karapakkam",596,"02-11-2011",161,1,1,2,"Family","No","08-11-1984","House","NoSeWa","Paved","RL",215629,99926,5259250
"3092","P06136","Chrompet",945,"15-10-2009",145,1,1,3,"Normal Sale","No","18-10-1999","Commercial","NoSeWa","No Access","RL",353456,33137,11045500
"3093","P02169","Chrompet",840,"25-11-2011",180,1,1,3,"Partial","No","04-12-1975","Others","NoSeWa","No Access","RL",217338,74710,6791800
"3094","P00132","Anna Nagar",1799,"22-11-2014",39,1,1,4,"Normal Sale","No","01-12-1977","Others","NoSewr ","No Access","RM",329477,158149,13179060
"3095","P05946","T Nagar",1769,"23-11-2009",79,1,1,4,"AdjLand","No","30-11-1983","Commercial","NoSewr ","Paved","RM",680240,144293,20613320
"3096","P01933","KK Nagar",1354,"13-01-2012",169,2,1,4,"AdjLand","No","16-01-2000","Others","NoSewr ","Paved","RL",364655,233753,9350120
"3097","P09304","Anna Nagar",1979,"25-01-2007",151,2,1,5,"AbNormal","Yes","01-02-1978","House","NoSewr ","Paved","RL",493571,211530,14102030
"3098","P00278","Chrompet",1168,"01-08-2014",15,1,1,3,"Family","Yes","02-08-2009","Commercial","NoSewr ","Paved","RL",460901,144032,14403150
"3099","P06681","Velachery",1944,"26-06-2009",152,3,2,5,"AdjLand","No","05-07-1974","Others","NoSewr ","Paved","A",269721,80916,8990700
"3100","P01668","Karapakkam",1122,"28-02-2012",115,1,1,3,"Normal Sale","Yes","04-03-1994","House","NoSeWa","Gravel","RL",426925,85385,8538500
"3101","P09985","Velachery",1666,"20-05-2004",161,2,1,4,"Normal Sale","Yes","03-06-1951","Others","AllPub","Gravel","A",348980,122143,8724510
"3102","P00813","T Nagar",1977,"07-07-2013",52,2,1,5,"Normal Sale","Yes","15-07-1981","House","ELO","Paved","RL",419049,223493,13968290
"3103","P03136","KK Nagar",2237,"20-05-2011",28,4,2,6,"AbNormal","No","21-05-2006","Commercial","NoSewr ","Paved","RM",706887,344381,18125300
"3104","P09601","Velachery",1760,"28-07-2006",42,2,1,4,"Partial","No","11-08-1951","Others","ELO","Paved","I",306481,120980,8065300
"3105","P01362","Chrompet",1159,"07-07-2012",108,1,1,3,"AbNormal","No","13-07-1988","Others","NoSewr ","No Access","RH",224499,80178,8017830
"3106","P08894","Chrompet",874,"02-07-2007",97,1,1,3,"Family","No","04-07-1997","House","NoSewr ","Gravel","RH",227589,121381,7586300
"3107","P04357","Adyar",1082,"16-09-2010",4,1,1,3,"AdjLand","No","22-09-1984","House","AllPub","Gravel","C",284144,110500,7892890
"3108","P08896","Chrompet",1079,"01-07-2007",37,1,1,3,"Partial","Yes","04-07-1994","Others","NoSeWa","No Access","RM",266354,29595,9864980
"3109","P04992","Karapakkam",1112,"21-05-2010",140,1,1,3,"Family","No","31-05-1969","House","AllPub","Gravel","A",214729,57261,4771750
"3110","P04786","Karapakkam",1188,"30-06-2010",97,1,1,3,"AdjLand","No","09-07-1975","Commercial","ELO","Paved","RH",327084,186905,9345250
"3111","P00505","T Nagar",1878,"17-02-2014",108,2,1,5,"Normal Sale","Yes","22-02-1996","House","NoSewr ","No Access","RL",425847,239539,13307710
"3112","P06806","Velachery",1642,"17-05-2009",131,2,1,4,"Partial","No","19-05-2001","Commercial","ELO","Paved","RM",513344,190670,14666960
"3113","P03601","Chrompet",1032,"19-02-2011",16,1,1,3,"Normal Sale","No","23-02-1994","House","NoSeWa","No Access","RH",184505,99349,7096350
"3114","P06812","T Nagar",1657,"16-05-2009",130,1,1,4,"AbNormal","No","21-05-1989","House","ELO","Gravel","RH",403102,138206,11517200
"3115","P08141","Chrompet",1060,"10-04-2008",99,1,1,3,"AdjLand","Yes","16-04-1985","Commercial","ELO","No Access","RH",331869,172080,12291450
"3116","P08656","Chrompet",782,"03-10-2007",80,1,1,2,"Partial","No","10-10-1976","Others","NoSewr ","Paved","RM",224796,23255,7751590
"3117","P09386","Velachery",1958,"26-12-2006",182,3,2,5,"Family","No","04-01-1971","Others","ELO","Gravel","I",340150,130057,10004420
"3118","P03497","KK Nagar",1511,"17-03-2011",68,2,1,4,"AbNormal","Yes","23-03-1984","House","NoSewr ","Gravel","RH",411912,86214,9579340
"3119","P09102","Adyar",1177,"06-04-2007",48,1,1,3,"AbNormal","Yes","15-04-1971","Others","NoSeWa","Paved","RL",410496,105255,10525540
"3120","P04355","KK Nagar",2427,"17-09-2010",50,4,2,6,"AdjLand","Yes","24-09-1980","Others","AllPub","Paved","RM",690074,215648,14376540
"3121","P06003","Karapakkam",916,"12-11-2009",139,1,1,3,"Normal Sale","No","23-11-1964","House","NoSewr ","Paved","RL",217539,90641,6042750
"3122","P07732","KK Nagar",1910,"17-08-2008",166,3,2,5,"Normal Sale","Yes","20-08-1999","House","NoSewr ","Gravel","RM",555443,283893,12343180
"3123","P02820","Adyar",877,"19-07-2011",58,1,1,3,"AdjLand","Yes","22-07-1999","Commercial","NoSeWa","Paved","C",381789,168436,11229080
"3124","P03378","T Nagar",1781,"06-04-2011",160,1,1,4,"AbNormal","Yes","12-04-1986","House","NoSeWa","Gravel","RH",377534,104147,13018400
"3125","P09618","Velachery",1688,"29-06-2006",23,2,1,4,"Partial","Yes","03-07-1991","House","AllPub","Gravel","I",289451,115780,9648350
"3126","P06489","Karapakkam",500,"08-08-2009",113,1,1,2,"AdjLand","No","13-08-1988","House","ELO","Gravel","A",169956,84978,3540750
"3127","P09782","Velachery",1597,"03-08-2005",10,2,1,4,"AbNormal","No","17-08-1950","House","NoSewr ","Gravel","C",230920,122676,7216250
"3128","P05605","Karapakkam",1670,"26-01-2010",167,2,2,4,"AdjLand","Yes","02-02-1982","Others","NoSeWa","Gravel","RH",427529,91613,10179250
"3129","P07839","KK Nagar",2211,"17-07-2008",49,3,2,5,"AbNormal","No","20-07-1999","Others","AllPub","Gravel","RH",385715,192858,12053600
"3130","P04807","Karapakkam",527,"27-06-2010",112,1,1,2,"Normal Sale","Yes","29-06-2001","Others","AllPub","Paved","A",209570,72894,4555875
"3131","P04844","Adyar",921,"19-06-2010",94,1,1,3,"Partial","No","24-06-1991","Commercial","NoSewr ","No Access","A",342351,25676,8558785
"3132","P09619","Velachery",1631,"28-06-2006",196,2,1,4,"Partial","Yes","07-07-1969","Others","NoSeWa","Paved","I",351196,129388,9241990
"3133","P03348","Karapakkam",1624,"10-04-2011",2,2,2,4,"AdjLand","Yes","20-04-1969","House","ELO","Paved","RL",412673,137558,9170500
"3134","P00139","Anna Nagar",1767,"13-11-2014",181,1,1,4,"AdjLand","No","23-11-1973","Commercial","NoSewr ","No Access","RH",496863,147219,18402320
"3135","P06072","Karapakkam",517,"28-10-2009",75,1,1,2,"Normal Sale","No","08-11-1965","Commercial","ELO","No Access","A",134160,40560,3120000
"3136","P06472","Karapakkam",828,"11-08-2009",158,1,1,2,"Normal Sale","No","13-08-2003","House","AllPub","Paved","A",170499,95646,4158500
"3137","P07758","KK Nagar",1328,"11-08-2008",72,1,1,3,"Partial","No","14-08-1996","House","AllPub","Gravel","RM",277069,221655,9235640
"3138","P00279","Anna Nagar",1734,"01-08-2014",119,1,1,4,"Family","Yes","02-08-2009","Others","NoSewr ","Gravel","RM",552268,122726,15340770
"3139","P02276","Chrompet",804,"01-11-2011",25,1,1,3,"AdjLand","Yes","05-11-1992","Commercial","NoSeWa","No Access","RH",323852,114915,10446850
"3140","P08418","T Nagar",1919,"09-01-2008",185,2,1,5,"Normal Sale","No","15-01-1984","Commercial","ELO","Gravel","RM",572722,176222,22027780
"3141","P09141","Velachery",1694,"22-03-2007",68,2,1,4,"Partial","No","27-03-1985","Others","AllPub","Gravel","RL",388753,157603,10506840
"3142","P10007","Velachery",1767,"24-03-2004",181,2,1,4,"AdjLand","No","28-03-1988","House","NoSeWa","Paved","RM",336409,189230,10512770
"3143","P04216","Velachery",1612,"14-10-2010",10,2,1,4,"AdjLand","Yes","23-10-1973","House","AllPub","Gravel","A",332863,85349,8534940
"3144","P03573","KK Nagar",1407,"26-02-2011",28,2,1,4,"AbNormal","No","27-02-2006","Others","NoSewr ","Gravel","RH",397305,92396,9239640
"3145","P04164","Karapakkam",1229,"24-10-2010",1,1,1,3,"Family","No","26-10-2002","Commercial","AllPub","No Access","RH",311157,188580,9429000
"3146","P05224","Karapakkam",1674,"07-04-2010",102,2,2,4,"Partial","Yes","17-04-1971","Commercial","AllPub","No Access","RM",662563,172266,13251250
"3147","P04627","Velachery",1523,"28-07-2010",56,2,1,4,"Family","Yes","29-07-2004","Commercial","ELO","Paved","A",488111,183042,12202770
"3148","P07118","KK Nagar",2259,"17-02-2009",130,4,2,6,"Partial","No","21-02-1993","Others","NoSewr ","Paved","RL",474972,225612,11874300
"3149","P09134","Adyar",1146,"26-03-2007",197,1,1,3,"AbNormal","Yes","05-04-1967","House","ELO","No Access","RL",287606,62914,8987700
"3150","P09956","Velachery",1885,"12-07-2004",47,3,2,5,"Normal Sale","No","23-07-1961","Others","NoSeWa","Paved","A",260308,113885,8134610
"3151","P08030","Anna Nagar",1712,"16-05-2008",173,1,1,4,"Normal Sale","Yes","27-05-1964","Commercial","ELO","No Access","RL",681038,189177,18917730
"3152","P01099","Chrompet",717,"27-12-2012",130,1,1,2,"AdjLand","No","03-01-1985","House","ELO","Paved","RM",248813,75398,7539800
"3153","P05777","Karapakkam",1101,"24-12-2009",23,1,1,3,"Normal Sale","Yes","28-12-1994","Others","NoSeWa","Gravel","A",315102,118163,6564625
"3154","P07366","KK Nagar",2158,"08-12-2008",118,3,2,5,"Family","No","16-12-1979","House","NoSewr ","Paved","RH",468191,117048,9753980
"3155","P02532","Chrompet",823,"16-09-2011",114,1,1,3,"AdjLand","No","22-09-1985","House","NoSewr ","Paved","RM",231311,140439,8261100
"3156","P06929","Anna Nagar",1530,"16-04-2009",40,1,1,4,"AbNormal","No","20-04-1993","Commercial","ELO","Gravel","RH",608885,295744,17396720
"3157","P00528","Anna Nagar",1817,"02-02-2014",131,2,1,5,"AbNormal","Yes","06-02-2000","House","NoSeWa","Gravel","RH",345452,66433,13286630
"3158","P02050","Karapakkam",1311,"18-12-2011",99,1,1,3,"AbNormal","No","25-12-1983","Others","NoSewr ","Paved","C",183617,100693,5923125
"3159","P00143","Chrompet",819,"11-11-2014",12,1,1,3,"AbNormal","No","14-11-2001","Commercial","NoSeWa","Gravel","RM",302228,174362,11624150
"3160","P04514","Anna Nagar",1559,"16-08-2010",46,1,1,4,"Family","Yes","17-08-2005","House","AllPub","Gravel","RM",517955,258978,13630400
"3161","P04376","Karapakkam",532,"13-09-2010",0,1,1,2,"AdjLand","Yes","20-09-1982","Others","NoSeWa","Paved","A",198283,60347,4310500
"3162","P08907","Adyar",1182,"25-06-2007",178,1,1,3,"Normal Sale","Yes","03-07-1972","Commercial","AllPub","Gravel","RL",492202,61525,15381325
"3163","P09591","Velachery",1957,"27-08-2006",173,3,2,5,"Partial","No","29-08-1998","Commercial","ELO","Gravel","RH",625712,192527,16043910
"3164","P00027","Chrompet",1136,"05-02-2015",57,1,1,3,"AdjLand","No","10-02-1996","House","NoSeWa","No Access","RL",216301,83193,8319250
"3165","P01747","Karapakkam",1337,"14-02-2012",123,2,2,4,"AbNormal","No","20-02-1986","House","NoSewr ","No Access","RL",255448,117368,6904000
"3166","P07113","Anna Nagar",1899,"19-02-2009",102,2,1,5,"Partial","Yes","01-03-1968","Others","ELO","No Access","RH",414628,155486,12957140
"3167","P06475","Adyar",895,"11-08-2009",44,1,1,3,"AdjLand","No","14-08-1998","Commercial","ELO","Gravel","A",396282,132094,10161065
"3168","P04260","Velachery",1666,"04-10-2010",70,2,1,4,"Normal Sale","No","08-10-1995","Others","NoSewr ","No Access","A",220283,102799,7342750
"3169","P02674","Velachery",1924,"20-08-2011",123,3,2,5,"Partial","Yes","28-08-1978","Commercial","ELO","Gravel","RL",569577,117266,16752260
"3170","P08826","Adyar",968,"03-08-2007",27,1,1,3,"AbNormal","Yes","10-08-1979","Commercial","AllPub","Paved","RM",558789,167637,13969720
"3171","P04029","Karapakkam",813,"22-11-2010",118,1,1,2,"Partial","No","01-12-1972","Commercial","AllPub","No Access","RH",311681,112736,6631500
"3172","P02710","Adyar",1259,"13-08-2011",26,2,2,4,"Normal Sale","Yes","22-08-1975","Commercial","ELO","Gravel","RH",484766,106043,15148940
"3173","P03849","Anna Nagar",1555,"30-12-2010",43,1,1,4,"Family","Yes","03-01-1994","Commercial","NoSewr ","Paved","RL",561663,355720,18722090
"3174","P06127","Karapakkam",1033,"16-10-2009",181,1,1,3,"Partial","No","23-10-1983","House","NoSewr ","No Access","C",134508,73368,4076000
"3175","P05191","Karapakkam",1275,"12-04-2010",116,1,1,3,"Partial","No","18-04-1987","House","AllPub","Gravel","RM",269816,168635,8431750
"3176","P06185","KK Nagar",1916,"09-10-2009",11,3,2,5,"AdjLand","No","12-10-1996","Others","NoSeWa","Gravel","RH",420652,143907,11069780
"3177","P05910","Chrompet",714,"01-12-2009",76,1,1,2,"Normal Sale","Yes","05-12-1995","House","AllPub","No Access","RH",175993,91516,7039700
"3178","P04639","KK Nagar",1488,"27-07-2010",185,2,1,4,"Partial","No","29-07-2002","Commercial","NoSeWa","Paved","RH",527646,287807,11991960
"3179","P02817","Karapakkam",1591,"19-07-2011",43,2,2,4,"AbNormal","Yes","30-07-1966","House","NoSeWa","No Access","RM",382503,165172,8693250
"3180","P05506","Chrompet",1075,"12-02-2010",190,1,1,3,"AdjLand","Yes","14-02-2002","House","ELO","No Access","RM",282611,136433,9745200
"3181","P06749","KK Nagar",1603,"06-06-2009",181,2,1,4,"AdjLand","Yes","11-06-1991","House","NoSeWa","Paved","RH",409532,243769,9750760
"3182","P01513","KK Nagar",1852,"27-03-2012",148,3,2,5,"AbNormal","Yes","29-03-2004","House","NoSeWa","Gravel","RH",333894,183103,10770760
"3183","P02695","Karapakkam",1504,"15-08-2011",129,2,2,4,"AdjLand","No","25-08-1970","House","NoSewr ","Gravel","C",207878,154232,6705750
"3184","P05591","KK Nagar",1950,"29-01-2010",189,3,2,5,"Normal Sale","No","04-02-1988","Commercial","NoSewr ","Gravel","RH",602996,293767,15461440
"3185","P09235","Adyar",1279,"16-02-2007",44,2,2,4,"AbNormal","No","20-02-1990","Commercial","NoSewr ","Paved","I",453580,137449,13744855
"3186","P00272","Anna Nagar",1931,"08-08-2014",164,2,1,5,"Normal Sale","No","16-08-1982","Others","AllPub","No Access","RL",403988,201994,13466270
"3187","P07174","Adyar",1066,"29-01-2009",197,1,1,3,"AdjLand","No","08-02-1971","Commercial","AllPub","Paved","I",434292,120637,12063670
"3188","P05386","Karapakkam",651,"05-03-2010",139,1,1,2,"AbNormal","Yes","13-03-1978","House","NoSewr ","Paved","RL",276423,72397,6581500
"3189","P05880","Chrompet",809,"06-12-2009",88,1,1,3,"Family","No","11-12-1989","House","NoSeWa","Paved","RL",201426,86326,7193800
"3190","P02082","Karapakkam",1363,"13-12-2011",117,2,2,4,"AbNormal","Yes","25-12-1963","Others","AllPub","Gravel","C",281593,152213,7610625
"3191","P07196","Chrompet",897,"24-01-2009",178,1,1,3,"Partial","No","29-01-1989","Others","AllPub","No Access","RH",189618,98320,7022890
"3192","P05861","Karapakkam",630,"08-12-2009",97,1,1,2,"Normal Sale","No","10-12-2002","Commercial","ELO","No Access","C",209843,64951,4996250
"3193","P04483","Adyar",678,"22-08-2010",3,1,1,2,"AbNormal","Yes","29-08-1981","House","ELO","Paved","A",195794,48949,5438735
"3194","P07277","Chrompet",740,"31-12-2008",155,1,1,2,"Family","No","03-01-1997","Others","AllPub","Gravel","RL",233520,88576,8052400
"3195","P01526","KK Nagar",1507,"24-03-2012",88,2,1,4,"AbNormal","Yes","26-03-2005","Commercial","NoSewr ","Gravel","RM",656711,305447,15272340
"3196","P02744","Adyar",999,"07-08-2011",191,1,1,3,"AdjLand","No","16-08-1973","Commercial","NoSeWa","No Access","RL",370341,83625,11946470
"3197","P05959","Karapakkam",1632,"20-11-2009",156,2,2,4,"Normal Sale","No","26-11-1986","Commercial","NoSeWa","No Access","RL",564492,258726,11760250
"3198","P06601","Karapakkam",1162,"16-07-2009",132,1,1,3,"Normal Sale","Yes","26-07-1969","Others","AllPub","NoAccess","RM",276301,66982,8372750
"3199","P01777","KK Nagar",2042,"10-02-2012",126,3,2,5,"AbNormal","Yes","16-02-1986","Commercial","AllPub","Paved","RL",769757,342114,17105720
"3200","P03337","KK Nagar",1321,"12-04-2011",158,1,1,3,"Family","No","13-04-2006","House","NoSewr ","Gravel","RM",419486,158472,9321900
"3201","P08751","Adyar",661,"02-09-2007",88,1,1,2,"Normal Sale","No","06-09-1990","Commercial","NoSewr ","No Access","C",263583,21965,7321755
"3202","P03689","Karapakkam",1275,"30-01-2011",73,1,1,3,"Partial","No","09-02-1970","Commercial","AllPub","Paved","RL",436439,162396,10149750
"3203","P06540","T Nagar",1991,"28-07-2009",139,2,1,5,"AbNormal","Yes","31-07-1997","Commercial","AllPub","Gravel","RH",731292,137117,22852890
"3204","P04277","Chrompet",998,"02-10-2010",105,1,1,3,"AdjLand","Yes","09-10-1980","House","NoSewr ","No Access","RL",258903,120821,8630100
"3205","P09573","Velachery",1904,"21-09-2006",68,3,2,5,"Family","Yes","04-10-1955","Others","ELO","Paved","I",329723,169858,9991620
"3206","P01243","T Nagar",1655,"02-10-2012",184,1,1,4,"AdjLand","No","12-10-1974","Others","NoSeWa","Gravel","RM",528381,69524,13904760
"3207","P01558","Velachery",1644,"18-03-2012",139,2,1,4,"AdjLand","No","27-03-1979","Others","AllPub","Paved","RM",424361,108811,10881060
"3208","P06732","Anna Nagar",1804,"10-06-2009",32,2,1,5,"AbNormal","Yes","21-06-1967","House","NoSeWa","Gravel","RL",336275,107608,13450990
"3209","P00913","Chrompet",1216,"05-05-2013",4,2,1,4,"Partial","Yes","09-05-1997","Commercial","AllPub","Gravel","RM",487556,267369,15727600
"3210","P07875","Velachery",1716,"07-07-2008",20,2,1,4,"AbNormal","Yes","09-07-2000","House","AllPub","Gravel","C",336109,86428,9603110
"3211","P03166","Adyar",991,"14-05-2011",133,1,1,3,"Partial","Yes","23-05-1975","Commercial","AllPub","Paved","RM",453646,13747,13746840
"3212","P07339","Adyar",1078,"15-12-2008",109,1,1,3,"Normal Sale","Yes","20-12-1989","Commercial","AllPub","Gravel","C",459507,170674,13128785
"3213","P09778","Velachery",1836,"19-08-2005",17,3,2,5,"Normal Sale","No","01-09-1955","Others","ELO","Paved","RL",327216,81804,10225500
"3214","P04668","Karapakkam",1223,"22-07-2010",192,1,1,3,"Partial","No","29-07-1980","Others","NoSewr ","Gravel","RM",280818,76587,8509625
"3215","P08849","Velachery",1655,"25-07-2007",9,2,1,4,"AbNormal","Yes","26-07-2001","House","AllPub","Paved","RH",340234,130089,10006870
"3216","P07142","Chrompet",1192,"09-02-2009",23,1,1,3,"Normal Sale","No","17-02-1978","Others","ELO","No Access","RH",248226,136124,8007290
"3217","P01482","Chrompet",732,"05-04-2012",54,1,1,2,"AdjLand","No","12-04-1985","Others","ELO","Paved","RH",199325,82479,6873290
